state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,40.90211345417508,-85.77779428566647,28.091780816214733
Illinois,IL,IL_2,38.73048905255324,-88.75160720368103,27.904571873696593
Illinois,IL,IL_3,36.840879629506595,-87.44616728666763,30.971990357119765
Illinois,IL,IL_4,39.443266228440045,-91.11953640285584,29.124846748073796
Illinois,IL,IL_5,37.644783087196096,-84.77653028157935,28.839621046116388
Illinois,IL,IL_6,40.65898681659406,-84.40973359529325,30.599796042419765
Illinois,IL,IL_7,35.7747005728534,-87.35632908041468,24.42062702132668
Illinois,IL,IL_8,40.87240380505133,-93.38988615700858,29.839525783451837
Illinois,IL,IL_9,39.09484858801146,-87.93185328345606,26.390998362669272
Illinois,IL,IL_10,40.70644976567109,-85.6046285004456,27.7475170494778
Iowa,IA,IA_1,41.308932565599974,-92.61842986342377,33.10328998104972
Iowa,IA,IA_2,41.64715896530434,-98.66664257566066,27.180993462204185
Iowa,IA,IA_3,39.55082097569437,-94.19080210668555,30.008706239728884
Iowa,IA,IA_4,37.51215948184923,-93.21630646725797,34.217186442592094
Iowa,IA,IA_5,40.18989302762933,-96.76019010202357,27.748288724980117
Iowa,IA,IA_6,43.31049871570646,-91.33451990580235,29.484815048693342
Iowa,IA,IA_7,36.99988024821192,-78.66460006351318,32.60479440577419
Iowa,IA,IA_8,40.39030043898536,-90.06416173903749,30.147861300726554
Iowa,IA,IA_9,37.92921668522676,-92.03392577717598,31.829276834929345
Iowa,IA,IA_10,40.444210481748826,-84.48863235089125,29.67554042708427
Nebraska,NE,NE_1,41.30936577953701,-84.20718533562538,31.870465832606477
Nebraska,NE,NE_2,39.12502027830247,-89.21918173442438,29.71641683091714
Nebraska,NE,NE_3,39.19928492867535,-87.83167404148394,30.582810985937705
Nebraska,NE,NE_4,42.243619806845295,-92.74333497073127,28.823515895268894
Nebraska,NE,NE_5,38.77498648619812,-85.17179886155593,29.978509706341903
Nebraska,NE,NE_6,40.40714809410768,-95.33271788809829,27.614978605080783
Nebraska,NE,NE_7,37.932812692354226,-95.6237782343814,32.3379025878061
Nebraska,NE,NE_8,41.83039960435858,-84.66562164839571,29.425994885078442
Nebraska,NE,NE_9,39.36775018055314,-86.87046157841688,28.72561114342346
Nebraska,NE,NE_10,37.74153363954576,-96.58648749192331,29.964322366175107
Minnesota,MN,MN_1,37.67648348516022,-91.87599319523865,30.285260280970228
Minnesota,MN,MN_2,45.38548361391291,-82.679713431249,28.33364928001647
Minnesota,MN,MN_3,38.27740455264167,-85.35043305096411,27.72133673506506
Minnesota,MN,MN_4,40.50104135361864,-85.86654611645784,29.07320354832061
Minnesota,MN,MN_5,39.36037575233632,-89.63373795011323,30.691982704804346
Minnesota,MN,MN_6,40.5588229032232,-89.52697657615391,30.64204675691653
Minnesota,MN,MN_7,41.861650578881004,-94.56948704668942,24.317657128789048
Minnesota,MN,MN_8,42.257218977671485,-86.97043406887443,33.5760856699357
Minnesota,MN,MN_9,43.54163924007214,-87.78868557132705,30.71023214767722
Minnesota,MN,MN_10,36.741195261960414,-88.54541569061476,31.92827820239702
Indiana,IN,IN_1,39.29661408057846,-85.56020708366123,30.28734073006103
Indiana,IN,IN_2,40.32502728346099,-87.99305398322751,30.687818905623754
Indiana,IN,IN_3,36.211117251285515,-100.41300042261415,32.58193814935021
Indiana,IN,IN_4,41.29340622447674,-89.56237684673857,30.146164113944252
Indiana,IN,IN_5,42.31286259584543,-89.20623728392735,28.097464513066253
Indiana,IN,IN_6,39.79759148808043,-93.84022309732828,29.10484822941917
Indiana,IN,IN_7,39.60593445669186,-83.73337317979278,29.236851389144373
Indiana,IN,IN_8,39.632902723852084,-86.27868155427987,29.954044470712205
Indiana,IN,IN_9,41.78958845875391,-90.66906846968033,27.710524852883363
Indiana,IN,IN_10,40.548275945854215,-89.87769185304812,31.14189865345415
