state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,38.803425416404124,-82.22563756395436,31.86390606787707
Illinois,IL,IL_2,40.45349731636818,-91.2693199233529,30.47378997457185
Illinois,IL,IL_3,37.07950977297492,-92.50532374629462,31.923397958090128
Illinois,IL,IL_4,41.956293940767715,-86.12203325645982,31.870703753169757
Illinois,IL,IL_5,38.28238714778329,-89.04990807703273,29.572145629530542
Illinois,IL,IL_6,39.67951829329973,-95.9296991095392,30.08600953468961
Illinois,IL,IL_7,39.0931107097826,-89.1448180246053,31.604124995147412
Illinois,IL,IL_8,37.038014494162965,-94.55098592635099,31.392524444911707
Illinois,IL,IL_9,37.73231101044364,-89.1281849248048,34.3372093290651
Illinois,IL,IL_10,39.050426440919004,-85.82282595863141,32.494508693909815
Iowa,IA,IA_1,39.94881753274542,-96.83328170403333,32.174447521227215
Iowa,IA,IA_2,41.99439481186995,-85.6661897548883,34.263923227335994
Iowa,IA,IA_3,40.60372977513887,-91.24896149786534,32.039254581787596
Iowa,IA,IA_4,41.0932723247621,-91.74158733974826,30.01502133064318
Iowa,IA,IA_5,39.14766547449798,-87.63518351195742,28.26935795647713
Iowa,IA,IA_6,40.089869888815706,-88.04173856151316,32.43921036665484
Iowa,IA,IA_7,39.24820777494614,-95.46646712755131,35.801978460790664
Iowa,IA,IA_8,36.916696612635405,-93.52272544671766,30.96930405050974
Iowa,IA,IA_9,39.43980232723719,-87.81944409658432,32.95206467408703
Iowa,IA,IA_10,37.34570959391761,-87.78098938860307,32.548561276994626
Nebraska,NE,NE_1,38.209152000776356,-91.61275899856993,35.493589231867944
Nebraska,NE,NE_2,39.844272051552316,-91.82348563830494,33.99295707388077
Nebraska,NE,NE_3,37.038642877186554,-88.37454215522894,30.55507656673195
Nebraska,NE,NE_4,42.32117571284268,-96.94988452514633,31.496983940174548
Nebraska,NE,NE_5,41.13132249315126,-89.71804936262261,31.950958371921708
Nebraska,NE,NE_6,43.34042370642976,-96.39591859540376,32.543443405095914
Nebraska,NE,NE_7,39.49302793487817,-93.56866834734586,31.60062928230228
Nebraska,NE,NE_8,40.496680063255845,-86.08040482207765,33.93494254840494
Nebraska,NE,NE_9,39.58488960951256,-88.21732331179152,34.2040454446374
Nebraska,NE,NE_10,40.52745914048818,-92.5823391831432,30.112278375043303
Minnesota,MN,MN_1,41.842062013158106,-100.4812982343548,31.73460454218958
Minnesota,MN,MN_2,40.06846463571949,-85.21186282759555,32.7614735389251
Minnesota,MN,MN_3,39.77931145557311,-84.91650235956328,30.762526383207053
Minnesota,MN,MN_4,39.73368626017477,-90.04942753261957,34.48866545151553
Minnesota,MN,MN_5,44.30847683852311,-88.25194686812553,34.59181801504709
Minnesota,MN,MN_6,38.200300246154264,-87.59991754257801,29.4559791757704
Minnesota,MN,MN_7,40.18422058614667,-95.30245544908956,31.16577368060185
Minnesota,MN,MN_8,40.609364883549425,-89.20128951801898,30.525065772333168
Minnesota,MN,MN_9,38.005634792011655,-100.3116250484684,34.146631614446356
Minnesota,MN,MN_10,41.61117009446357,-88.82414989009183,33.39914350630581
Indiana,IN,IN_1,38.49859733721067,-91.05860641522351,36.2061455546138
Indiana,IN,IN_2,39.15192292354958,-88.67184651527958,27.243730060001976
Indiana,IN,IN_3,40.682421468104536,-89.03766338073282,27.703270476603617
Indiana,IN,IN_4,42.37593196272638,-84.32356427080558,35.04328533869159
Indiana,IN,IN_5,39.6629178053767,-98.55308898924167,34.29021487777358
Indiana,IN,IN_6,39.749276140244845,-93.7401781234918,30.289160968239372
Indiana,IN,IN_7,41.37445204522656,-104.07068352734471,33.584220452235854
Indiana,IN,IN_8,37.53674580506872,-89.0125436240281,30.15617678138135
Indiana,IN,IN_9,40.27850036400243,-91.70876647479723,33.84260953919197
Indiana,IN,IN_10,41.21935924909357,-93.66300951139328,30.538325078753385
