state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,36.873706898821666,-87.41173224518712,7.9308664599604075
Illinois,IL,IL_2,39.953063986809774,-87.16489664710538,11.511696313719495
Illinois,IL,IL_3,40.45849697671783,-84.77477771554666,8.828055349303593
Illinois,IL,IL_4,36.64424727449242,-89.38848723102883,11.871718415487534
Illinois,IL,IL_5,37.82058270143601,-88.48722660051465,10.478402009884926
Illinois,IL,IL_6,37.598897857977015,-80.61386341522828,9.182586895463983
Illinois,IL,IL_7,39.08762356986229,-87.04313865332891,9.803897153361653
Illinois,IL,IL_8,41.73398528253906,-95.39404111024811,13.064319410193866
Illinois,IL,IL_9,35.54493908635417,-93.71601805591548,8.479365171775317
Illinois,IL,IL_10,41.648397538620905,-87.66303297915397,7.810357646725455
Iowa,IA,IA_1,40.13502321981353,-88.2482793067357,10.472791468548248
Iowa,IA,IA_2,40.24342270008683,-91.55177657639759,10.02830671560534
Iowa,IA,IA_3,41.495298865712655,-86.75152538129925,12.014495916989038
Iowa,IA,IA_4,39.686833147865,-96.18174196523854,7.359512548592841
Iowa,IA,IA_5,40.25216630335361,-90.0674745309426,11.985718764272
Iowa,IA,IA_6,43.23976011978322,-86.47822266267583,9.784245928256578
Iowa,IA,IA_7,39.90832516965921,-104.42549474492819,8.692023324946714
Iowa,IA,IA_8,42.1909541207691,-96.87262046976885,8.289154673045303
Iowa,IA,IA_9,37.59412868767016,-95.2259197513358,14.470275175212224
Iowa,IA,IA_10,37.682156128744275,-94.03727859932273,13.508002603975788
Nebraska,NE,NE_1,40.04632838705401,-94.1825112829937,9.308044975404593
Nebraska,NE,NE_2,36.82942259314459,-96.37586762212278,6.917734879143527
Nebraska,NE,NE_3,42.56944255890685,-91.6396560910708,9.111907449701283
Nebraska,NE,NE_4,40.12275157419361,-96.3975784822525,8.831586681702593
Nebraska,NE,NE_5,38.26830600054473,-88.47141536013783,7.270677694131209
Nebraska,NE,NE_6,38.046491441243035,-90.76176418731751,13.277002260710367
Nebraska,NE,NE_7,40.71792932005043,-91.91622026761378,10.289342351626672
Nebraska,NE,NE_8,41.792335982321816,-86.53918080581593,9.028371813220241
Nebraska,NE,NE_9,42.94805202602096,-86.24693676480977,12.18099002052041
Nebraska,NE,NE_10,41.31847896832239,-88.38398693424718,5.482668822616474
Minnesota,MN,MN_1,41.317386700887226,-97.99674636374729,7.169548468911183
Minnesota,MN,MN_2,36.78832693037802,-90.23100779308213,9.928448828629225
Minnesota,MN,MN_3,36.14966155636327,-83.87785182697276,12.106648123690647
Minnesota,MN,MN_4,41.85308446179062,-90.81866116084036,9.441909903206279
Minnesota,MN,MN_5,40.268752455249476,-94.94136846951223,9.959160534926543
Minnesota,MN,MN_6,36.8863985818591,-91.4735042736518,7.780876769992071
Minnesota,MN,MN_7,37.79505448047258,-95.5335225961676,11.979778033148323
Minnesota,MN,MN_8,37.640451845140205,-85.65235618054179,10.423257596090107
Minnesota,MN,MN_9,41.186005418564456,-92.68708289310283,15.871994721451955
Minnesota,MN,MN_10,42.39514519566391,-91.86815991117028,8.871303921577375
Indiana,IN,IN_1,43.67219500068557,-93.77734629268862,11.388813755022984
Indiana,IN,IN_2,40.98336068551692,-88.38586291080964,11.813309953659456
Indiana,IN,IN_3,39.24581434465088,-91.44463182373735,10.860483849201604
Indiana,IN,IN_4,40.00902977598918,-88.80813343768435,9.635459867009919
Indiana,IN,IN_5,36.778464064603966,-91.51130440610311,14.043840381337965
Indiana,IN,IN_6,41.936526556305196,-88.27797433998094,10.234246994143046
Indiana,IN,IN_7,44.340881913858865,-84.64655070176667,10.319706279720208
Indiana,IN,IN_8,41.683940421588815,-90.36083146861935,8.37395525310109
Indiana,IN,IN_9,37.65230961215477,-93.351811653749,9.04591972218525
Indiana,IN,IN_10,39.122894039984295,-85.57204903357652,9.938119307716333
