state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,41.246903595643445,-82.28493398467643,-2.0261564132628203
Illinois,IL,IL_2,36.9646806416927,-93.13481187205936,-7.37859690467146
Illinois,IL,IL_3,40.32551027738104,-90.9886465928215,-2.660758577552259
Illinois,IL,IL_4,42.7098090804561,-90.30317512666635,-5.767442983870262
Illinois,IL,IL_5,39.15306949297391,-81.19261008220988,-4.3680436842092085
Illinois,IL,IL_6,40.14686204590126,-94.85409902462168,-6.293005449736652
Illinois,IL,IL_7,40.188835313889854,-82.65153675585441,-6.923816031573059
Illinois,IL,IL_8,36.073455268207994,-93.39715057965486,-7.372938812852233
Illinois,IL,IL_9,41.4637550249706,-94.25745051358835,-5.601788672729433
Illinois,IL,IL_10,38.552203388726,-90.47121010687052,-9.101995713298589
Iowa,IA,IA_1,39.49137872768907,-86.41354375831068,-2.247598064151748
Iowa,IA,IA_2,36.44377680186004,-90.4327583747937,-1.6537343809148712
Iowa,IA,IA_3,39.66025037456249,-92.444236707278,-5.65241492966452
Iowa,IA,IA_4,38.73897350430464,-95.38389754874886,-2.9767690891349248
Iowa,IA,IA_5,38.83163282550089,-90.53206869492696,-5.856044744342982
Iowa,IA,IA_6,39.58904001356563,-98.15960224742608,-1.9831150253214287
Iowa,IA,IA_7,40.05252823806607,-96.39956645465621,-8.088723723688076
Iowa,IA,IA_8,37.60170668918993,-86.14184317448783,-9.942266701285975
Iowa,IA,IA_9,39.57660063130501,-92.44158581166162,-5.002574151400508
Iowa,IA,IA_10,40.26617291489227,-87.06549888173461,-7.892627828987589
Nebraska,NE,NE_1,38.39866608144022,-98.08414982947579,-3.8585174377983114
Nebraska,NE,NE_2,40.63326716126206,-84.72847252507637,-6.924814642271974
Nebraska,NE,NE_3,38.581136658912364,-91.38207891442792,-3.887645936502363
Nebraska,NE,NE_4,37.64815169928328,-90.11059728683506,-4.57758497782292
Nebraska,NE,NE_5,41.26060239343612,-91.2784761459474,-5.349937307305052
Nebraska,NE,NE_6,37.477691978701756,-88.313158659461,-6.215719576393547
Nebraska,NE,NE_7,37.2053277974692,-88.60132517350401,-5.915747457328357
Nebraska,NE,NE_8,39.73855177460077,-98.36536084753979,-7.454809996429443
Nebraska,NE,NE_9,40.144572386962366,-86.71667318571694,-1.2983362874699935
Nebraska,NE,NE_10,38.23406557173098,-86.02173129734751,-6.54694998804411
Minnesota,MN,MN_1,41.214309411614096,-93.38532126401643,-5.380741789204648
Minnesota,MN,MN_2,40.44432785598292,-93.65790580002184,-3.0730794621559228
Minnesota,MN,MN_3,36.47851422479571,-95.88303522281437,-5.901481976349052
Minnesota,MN,MN_4,38.993780627389384,-95.7927010353945,-3.5539530857139683
Minnesota,MN,MN_5,38.13585697085035,-93.81650178899669,-5.782572123075961
Minnesota,MN,MN_6,40.80126315538069,-91.37603576822356,-4.508303388373743
Minnesota,MN,MN_7,41.53298005983585,-87.76827190336343,-6.649912951903969
Minnesota,MN,MN_8,39.87129205227235,-93.82565399578135,-9.086781851231976
Minnesota,MN,MN_9,39.542250402162395,-97.97915361974927,-5.183400411259558
Minnesota,MN,MN_10,40.18792090332092,-88.14431461516428,-8.992864017776583
Indiana,IN,IN_1,39.72317279647136,-94.31363377990357,-4.581305870949284
Indiana,IN,IN_2,42.31274178234562,-88.38623912549554,-6.832542223130302
Indiana,IN,IN_3,40.384016806049964,-88.98516417754152,-1.856380532445424
Indiana,IN,IN_4,36.869142062703595,-96.63683770705157,-3.1019860596479694
Indiana,IN,IN_5,39.573357753016516,-85.49102505951414,-3.9047333665820236
Indiana,IN,IN_6,38.70370035281728,-92.20279407884918,-7.068677102507883
Indiana,IN,IN_7,37.5730284517489,-94.9786220701835,-4.001740095554794
Indiana,IN,IN_8,37.47644340619129,-87.00260865492588,-6.951995475772974
Indiana,IN,IN_9,36.851793374803115,-94.56243049337077,-5.347346782083153
Indiana,IN,IN_10,38.683395545562,-90.89364768651944,-5.3375473482173925
