state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,38.2102735796347,-86.51879163775257,15.369422940163169
Illinois,IL,IL_2,38.09101573883183,-89.17309763683404,17.654239473113506
Illinois,IL,IL_3,41.35367228373221,-80.40953180739352,15.961885916905464
Illinois,IL,IL_4,40.62969437200378,-99.38623662117408,15.66001894114887
Illinois,IL,IL_5,41.49005367480985,-92.26617207492271,18.71825864114277
Illinois,IL,IL_6,39.77065791310549,-86.99318974138582,18.47441325468909
Illinois,IL,IL_7,42.27117294320056,-94.74492452857797,18.79800698337102
Illinois,IL,IL_8,42.869138376395355,-89.70174176903788,18.309217362921917
Illinois,IL,IL_9,42.94681311291422,-75.92685147182506,22.9905323663153
Illinois,IL,IL_10,41.16219719886448,-94.19084709289741,19.38976131240594
Iowa,IA,IA_1,39.17823523853627,-88.12127649101804,17.228271145133494
Iowa,IA,IA_2,35.690096549815806,-85.43040778582468,19.7954389159774
Iowa,IA,IA_3,39.182175172590064,-95.55841909398066,16.331322737545182
Iowa,IA,IA_4,41.07008678974455,-89.92804300660706,18.184375648259547
Iowa,IA,IA_5,42.65887018127444,-92.26722158434089,17.119965120737334
Iowa,IA,IA_6,37.62085117925284,-90.46388260797114,18.42525009978419
Iowa,IA,IA_7,37.321714996466625,-94.24238889591038,17.702206918958737
Iowa,IA,IA_8,37.07787241882601,-90.53900794428094,17.92159604945707
Iowa,IA,IA_9,35.696985646333495,-80.97738260618469,21.63734618520599
Iowa,IA,IA_10,41.027316416375534,-89.18733470855192,18.344588414026557
Nebraska,NE,NE_1,41.706748808198775,-90.81652841429019,19.758357780120896
Nebraska,NE,NE_2,39.658113142643955,-91.4962950031581,18.973509974345706
Nebraska,NE,NE_3,36.857261210327344,-95.2806807756942,17.923903672370976
Nebraska,NE,NE_4,42.432419622388075,-86.67112680354988,15.852210741505127
Nebraska,NE,NE_5,38.59729972110021,-94.11102340418859,16.132283094575925
Nebraska,NE,NE_6,40.18179987988505,-84.87697026441639,10.159280279943282
Nebraska,NE,NE_7,38.63133741953653,-82.97904050309457,13.99433653967163
Nebraska,NE,NE_8,38.038555758395546,-79.05304837884063,14.688979288023631
Nebraska,NE,NE_9,40.21041389926889,-82.46472393172057,20.788693583979885
Nebraska,NE,NE_10,39.94369592348887,-93.83685139372449,19.54086437405758
Minnesota,MN,MN_1,38.935908006238,-87.02435530864764,15.489135299553313
Minnesota,MN,MN_2,42.948815846564344,-90.99833370097848,15.517333072097555
Minnesota,MN,MN_3,39.860154830569236,-86.491737154259,18.933201202304538
Minnesota,MN,MN_4,38.582978314642794,-97.39369945624165,20.603062134391273
Minnesota,MN,MN_5,40.48594943596794,-86.8538210144363,20.59503960032776
Minnesota,MN,MN_6,38.8267104650662,-86.37482505441238,16.402104373657657
Minnesota,MN,MN_7,41.81953460438847,-81.48177698307207,14.94707081600944
Minnesota,MN,MN_8,37.87988873775401,-93.6708793834323,19.837692347276327
Minnesota,MN,MN_9,42.744781369364574,-91.64418947965198,18.727896728508405
Minnesota,MN,MN_10,39.70220774827565,-87.11163553949397,18.39499829323117
Indiana,IN,IN_1,37.065800182105505,-81.84978186169039,18.967014060806193
Indiana,IN,IN_2,39.776632151938465,-94.61317129920226,14.90635261500083
Indiana,IN,IN_3,38.94833234545262,-92.07013219734282,17.78080299003781
Indiana,IN,IN_4,38.57894055499564,-95.54109932198668,21.21200981859969
Indiana,IN,IN_5,38.66599007942198,-90.01035891248306,19.3919618864191
Indiana,IN,IN_6,40.08775060167481,-93.30265421859337,15.711849746667111
Indiana,IN,IN_7,39.69478666721266,-97.25928683523578,17.04752867627906
Indiana,IN,IN_8,40.09489588620617,-80.53860772164677,15.5453971345052
Indiana,IN,IN_9,40.45670594603105,-93.01077783148031,15.777534161825315
Indiana,IN,IN_10,44.25307000303144,-88.92437175026001,17.213974827856728
