state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,37.341997030951305,-96.49303098489219,20.52649024895778
Illinois,IL,IL_2,41.69093757894598,-97.32315385000578,21.711062555771164
Illinois,IL,IL_3,40.256100533299,-89.24460393670444,21.367748652659333
Illinois,IL,IL_4,38.018025583783015,-90.74409434392706,21.006036412517645
Illinois,IL,IL_5,37.66202297775665,-95.36438495483712,24.6666006047084
Illinois,IL,IL_6,42.64205252689973,-93.75720066043422,20.40497335028383
Illinois,IL,IL_7,41.774069372715786,-96.53021282378698,19.84081037780019
Illinois,IL,IL_8,42.41445531107191,-96.03578967659877,23.221799873112296
Illinois,IL,IL_9,33.37566587379635,-81.29269724563378,22.17486138440615
Illinois,IL,IL_10,40.78099183573975,-88.64172570142595,21.656912568019184
Iowa,IA,IA_1,37.743340475409354,-87.38532407979048,22.77692340061922
Iowa,IA,IA_2,40.457232377865914,-86.73727660924673,22.025989321923564
Iowa,IA,IA_3,40.56973130416813,-94.8278251126844,20.60667345570594
Iowa,IA,IA_4,41.82740643346685,-85.46571195654143,20.258192076200853
Iowa,IA,IA_5,40.88532007163828,-92.42940279454211,22.23212771240631
Iowa,IA,IA_6,37.37184110545914,-93.07948060514055,21.432230997747386
Iowa,IA,IA_7,41.107610190635725,-97.92227461843126,20.356773357122297
Iowa,IA,IA_8,43.64111302096633,-86.6468541593096,23.418165862094266
Iowa,IA,IA_9,38.45511106196717,-89.53131000072963,21.49727144456597
Iowa,IA,IA_10,39.03721809167111,-94.5851039714733,22.65295496782282
Nebraska,NE,NE_1,39.68751122954736,-90.54981528342755,21.238951021468452
Nebraska,NE,NE_2,38.8422107666535,-85.49724419220473,21.81651647853358
Nebraska,NE,NE_3,41.55527310497358,-94.11385027549306,22.526226636395883
Nebraska,NE,NE_4,41.46290380556295,-87.16938192050644,22.126812696053598
Nebraska,NE,NE_5,39.251387317577894,-91.03017175484854,21.752421706818712
Nebraska,NE,NE_6,40.27977779467508,-91.68726259414987,21.026692176094993
Nebraska,NE,NE_7,37.001181993504154,-91.09593290453641,21.112996267667736
Nebraska,NE,NE_8,40.96020069855938,-84.05030212448878,23.993833338803537
Nebraska,NE,NE_9,37.466190500727855,-105.38859123397411,22.26800092817041
Nebraska,NE,NE_10,40.605912416654796,-85.86546011101993,22.650743910927925
Minnesota,MN,MN_1,39.486999058090234,-87.84706075387885,19.527150930665744
Minnesota,MN,MN_2,40.46741711225949,-96.08292584161913,24.560843426983805
Minnesota,MN,MN_3,37.99628672327892,-92.9020986444862,21.90081726524147
Minnesota,MN,MN_4,40.01680795626447,-85.42748964666806,17.83522747633682
Minnesota,MN,MN_5,38.91426279572664,-92.08200085192779,19.510737507697264
Minnesota,MN,MN_6,38.3510679654919,-96.4913112576269,16.786920859895577
Minnesota,MN,MN_7,35.92385332452144,-95.90338441157164,24.591970842243274
Minnesota,MN,MN_8,39.21550405140477,-94.00673435310486,21.19117168901701
Minnesota,MN,MN_9,39.737672602635065,-90.72598700702547,20.077814733163645
Minnesota,MN,MN_10,39.371734051649426,-83.47685524519585,24.72717742960335
Indiana,IN,IN_1,38.06910051206889,-91.99057810400863,20.120583722838152
Indiana,IN,IN_2,40.0924528051788,-84.50956405931468,21.79024049845552
Indiana,IN,IN_3,37.63031529887677,-79.45496980351776,22.09863709520672
Indiana,IN,IN_4,40.95519915836325,-89.21757091301427,25.379035398691336
Indiana,IN,IN_5,40.0693364534835,-80.08440365386073,21.07817536244711
Indiana,IN,IN_6,42.25787192602472,-90.95295741284596,21.92073426142542
Indiana,IN,IN_7,37.85258482584578,-90.25505407139428,21.258266933603867
Indiana,IN,IN_8,40.74698190543173,-87.41432432388255,23.99454476151527
Indiana,IN,IN_9,40.71382204611116,-87.37690357207063,19.822090690284742
Indiana,IN,IN_10,36.91046250563925,-83.62760082520866,21.08223248491872
