state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,40.87466040922196,-92.90398466774455,8.640803377835022
Illinois,IL,IL_2,39.13888186736593,-95.91973016225649,9.385625564101469
Illinois,IL,IL_3,40.70307132887905,-81.7955303496482,10.622120720692445
Illinois,IL,IL_4,38.663215183100775,-92.55078206197814,7.11191040213448
Illinois,IL,IL_5,42.030099529559536,-99.73843743800303,7.626637655850372
Illinois,IL,IL_6,40.84093958029319,-80.14483171819685,8.776840502437446
Illinois,IL,IL_7,42.279519103043356,-83.91942593408834,8.749168562269912
Illinois,IL,IL_8,41.81014349848195,-90.96249398830147,8.431987258291588
Illinois,IL,IL_9,42.720794276600245,-92.31586674051096,12.053340251233669
Illinois,IL,IL_10,37.4557533501947,-85.36441188961395,9.340317847694045
Iowa,IA,IA_1,41.85870823107764,-90.0205116629634,10.720614543278979
Iowa,IA,IA_2,39.37697251137751,-86.44054720396916,15.582680263148262
Iowa,IA,IA_3,40.15111460319929,-103.37233994142842,8.997842975405938
Iowa,IA,IA_4,41.068414886520955,-88.69170836746629,6.642178568895235
Iowa,IA,IA_5,40.734286850684896,-90.60554353556516,8.430694211649179
Iowa,IA,IA_6,42.87697544667841,-90.0718932265294,9.505313947636969
Iowa,IA,IA_7,38.87092435368895,-95.75510740468661,10.167395095172477
Iowa,IA,IA_8,40.65953246089627,-87.27454766815121,8.772438210821845
Iowa,IA,IA_9,39.81587510181126,-88.94724672278117,7.937390746044489
Iowa,IA,IA_10,39.564651292265786,-95.92364825564891,7.949714160305409
Nebraska,NE,NE_1,41.37619127663659,-89.15180767828902,11.400006409809185
Nebraska,NE,NE_2,40.81931319236565,-93.63844580347194,11.318342738377003
Nebraska,NE,NE_3,35.672397497750076,-88.90022585354467,9.707031672479904
Nebraska,NE,NE_4,39.736226311906115,-90.1990980296168,10.150647837234452
Nebraska,NE,NE_5,42.77747378332828,-82.73484581536086,6.241901602110547
Nebraska,NE,NE_6,37.6260952083687,-90.11294164033157,11.110343275749418
Nebraska,NE,NE_7,41.71293508088621,-88.90391574488358,6.939463930908705
Nebraska,NE,NE_8,40.12550735222296,-96.07008932369334,12.099263264050451
Nebraska,NE,NE_9,39.242438891056224,-98.30703632455936,10.556890711412636
Nebraska,NE,NE_10,40.409585321985006,-94.17240110251676,8.10464351648125
Minnesota,MN,MN_1,39.534401209573225,-93.26360401507003,12.33572823281834
Minnesota,MN,MN_2,39.37379967556167,-90.11912390146519,9.34837628914144
Minnesota,MN,MN_3,43.19319085404856,-87.98697029930425,11.63446653286925
Minnesota,MN,MN_4,38.157195234623295,-95.19830656362892,7.9403285964443855
Minnesota,MN,MN_5,35.21907060326365,-83.18257217177883,12.007912203140272
Minnesota,MN,MN_6,36.2072394538902,-93.82790666963783,11.471436953408386
Minnesota,MN,MN_7,38.30829834471199,-88.5860832956189,9.213057889911145
Minnesota,MN,MN_8,41.958915644645124,-94.52089635445861,7.008544064281463
Minnesota,MN,MN_9,38.67008505923244,-99.88957141772457,8.27630934712085
Minnesota,MN,MN_10,39.57663037476,-84.52722485349193,11.191890618153087
Indiana,IN,IN_1,36.50517534735269,-92.6205148772222,9.826318264928688
Indiana,IN,IN_2,36.595404955318415,-91.09995604243328,8.57037021275844
Indiana,IN,IN_3,39.6473265149342,-97.28138176515618,11.382605699032137
Indiana,IN,IN_4,37.320361405752955,-87.01051190646027,10.61550306737458
Indiana,IN,IN_5,39.348969298412534,-85.39182660703817,11.030149204898102
Indiana,IN,IN_6,42.385398233780045,-88.39490453048374,11.266932081576364
Indiana,IN,IN_7,41.71160968269261,-99.29700882107875,9.62578896663405
Indiana,IN,IN_8,41.941262691197174,-87.58813633059454,8.08412431813398
Indiana,IN,IN_9,38.583458906170385,-89.12221553138421,11.679362767771622
Indiana,IN,IN_10,40.27070932815996,-96.32266882608938,6.102027948464393
