state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,42.600878709231395,-97.13078463003524,74.74644623126387
Illinois,IL,IL_2,41.36794752558088,-83.37483464575475,95.33751947082125
Illinois,IL,IL_3,40.41236846260642,-94.25385508477325,70.8568665815731
Illinois,IL,IL_4,38.032716665443836,-84.53639510543007,95.81109144327847
Illinois,IL,IL_5,36.38912532287657,-93.90837768240178,82.16365928573612
Illinois,IL,IL_6,37.565334450775325,-102.3372962278012,79.29496590150727
Illinois,IL,IL_7,36.57454306116857,-82.96217117218886,81.62893923959744
Illinois,IL,IL_8,38.735607056683946,-81.53835631371078,96.05400734475836
Illinois,IL,IL_9,34.692081986916605,-104.55381369314074,74.8724969291944
Illinois,IL,IL_10,38.44445600806436,-84.1163761789911,83.43121246427613
Iowa,IA,IA_1,37.770593335409615,-92.46056330553937,67.00666669644124
Iowa,IA,IA_2,40.60833369216903,-85.84791440828744,90.22923529134412
Iowa,IA,IA_3,39.36913893503385,-90.97817478568129,85.5235960122828
Iowa,IA,IA_4,39.25542080117232,-83.95051801161665,69.25360903516538
Iowa,IA,IA_5,37.92209642976823,-89.69582185660443,82.39684050319659
Iowa,IA,IA_6,40.5289591419276,-90.81011351721448,86.23501241706748
Iowa,IA,IA_7,42.39548379754557,-85.97328180136759,84.57970217748989
Iowa,IA,IA_8,40.069123556508735,-92.84418443352364,77.35294591153178
Iowa,IA,IA_9,41.84868273874029,-88.16559045066936,81.91355626540557
Iowa,IA,IA_10,38.62256469598806,-89.95239595851716,67.8495285116413
Nebraska,NE,NE_1,40.96010723796976,-93.27694401414094,68.40704746077132
Nebraska,NE,NE_2,40.58672537296802,-92.65323653339095,65.66342024056858
Nebraska,NE,NE_3,40.477880349632926,-86.79412218562746,76.56305752317947
Nebraska,NE,NE_4,40.56360605366682,-94.32729516368217,83.38628880317492
Nebraska,NE,NE_5,37.45365377215608,-85.32794064551045,70.99948700190401
Nebraska,NE,NE_6,35.410379079327605,-85.2316846172224,80.46991545361536
Nebraska,NE,NE_7,40.48315171030181,-86.6862068442705,98.38369965001576
Nebraska,NE,NE_8,40.39755215075701,-89.92831636999662,88.30784359117717
Nebraska,NE,NE_9,38.89786188902059,-103.19749310453548,83.89852649798677
Nebraska,NE,NE_10,41.656105132763805,-97.25661600520169,75.74232503944086
Minnesota,MN,MN_1,38.86281448272336,-85.85378138242336,69.80938418119356
Minnesota,MN,MN_2,42.72709525576069,-79.97862420020338,75.4351868768455
Minnesota,MN,MN_3,42.73693180534181,-92.93460965973071,81.293209949741
Minnesota,MN,MN_4,39.45775091718352,-82.84672149593477,89.66657971236432
Minnesota,MN,MN_5,36.546893682320295,-85.34801782118573,77.07844074150144
Minnesota,MN,MN_6,39.340348470666385,-92.67693299685297,88.45988600559524
Minnesota,MN,MN_7,36.69642653377544,-84.85448857314344,107.62265254399108
Minnesota,MN,MN_8,38.934575548833095,-91.46575466438503,67.25640153779949
Minnesota,MN,MN_9,39.27084422760866,-92.18867691215127,95.906838771176
Minnesota,MN,MN_10,41.04009150134878,-90.57553297651657,68.9823412677812
Indiana,IN,IN_1,38.76797251685432,-94.28482722480655,80.7758707965053
Indiana,IN,IN_2,44.01626561970446,-92.51786911020002,110.19955346759022
Indiana,IN,IN_3,40.029012423768485,-97.10869184225487,89.07725425853957
Indiana,IN,IN_4,38.52114757424905,-87.4919553422462,81.60580351414242
Indiana,IN,IN_5,40.227287152355544,-93.29545586965756,76.00505348165574
Indiana,IN,IN_6,42.2036178487875,-101.20085259948051,78.77770857715099
Indiana,IN,IN_7,37.82171547081537,-90.21291466642532,86.53710598429615
Indiana,IN,IN_8,44.78318460332297,-90.75355494239733,68.29281111298856
Indiana,IN,IN_9,41.19268850520569,-88.89970205618329,67.98851701847262
Indiana,IN,IN_10,44.013182276782814,-96.12607755905884,62.42654726587472
