state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,40.53179118147713,-92.35403481865809,71.86348644795048
Illinois,IL,IL_2,38.270409945003365,-97.02378998192027,78.70515238339837
Illinois,IL,IL_3,42.46085241283445,-89.62737469530053,87.6950253609133
Illinois,IL,IL_4,40.08672134316834,-84.21140440282879,57.11909750434578
Illinois,IL,IL_5,42.21619491615683,-91.31517562135373,57.6064873017194
Illinois,IL,IL_6,40.11272698590427,-92.77771219626392,47.806895838422896
Illinois,IL,IL_7,39.327075293046136,-102.3286873015347,60.55373192339574
Illinois,IL,IL_8,40.14548407861038,-91.30233614183905,68.58751106146786
Illinois,IL,IL_9,42.471507643710765,-99.5751861252743,58.605371367643855
Illinois,IL,IL_10,40.12971082841669,-83.10827027831793,74.72504462867789
Iowa,IA,IA_1,39.03197722847645,-89.1957894913988,70.0949241736221
Iowa,IA,IA_2,39.203843324634995,-94.91713377329141,76.4716568341483
Iowa,IA,IA_3,34.348678072978856,-88.49677179848041,64.42373789515645
Iowa,IA,IA_4,37.87634479575887,-85.67279806471083,63.114868818947414
Iowa,IA,IA_5,38.15147419705955,-93.11321759085565,74.12132066025546
Iowa,IA,IA_6,42.0136159255023,-93.83335847308538,67.12158260368038
Iowa,IA,IA_7,37.79796200757318,-93.03075317190952,70.29065707958415
Iowa,IA,IA_8,38.31741514107235,-83.40331990124604,64.65656021144711
Iowa,IA,IA_9,43.413991967831365,-90.0817287185777,59.77384430620407
Iowa,IA,IA_10,38.308099385910296,-91.80704277045658,46.991168971256286
Nebraska,NE,NE_1,41.12110763705313,-95.59283015601986,78.68387254563449
Nebraska,NE,NE_2,34.6715678937647,-94.14084011565723,77.65207133921379
Nebraska,NE,NE_3,38.54191433904494,-88.9031873299711,56.44051654371644
Nebraska,NE,NE_4,38.60936055226234,-91.31436196111808,71.56034974702744
Nebraska,NE,NE_5,41.18813254622131,-83.22061183857969,70.19758109893334
Nebraska,NE,NE_6,42.3696519465414,-94.82007876397968,87.76377099098906
Nebraska,NE,NE_7,38.75191897819457,-85.39041218801069,66.96852376945634
Nebraska,NE,NE_8,36.91514996978507,-90.84608190367756,74.9652664092538
Nebraska,NE,NE_9,42.299056440792604,-91.83475945211318,84.22311234091211
Nebraska,NE,NE_10,41.09551901125194,-78.9949118804856,75.16796381476576
Minnesota,MN,MN_1,38.88299801290854,-79.91250682802598,85.43832741953757
Minnesota,MN,MN_2,42.98712381829411,-97.59120192757375,66.64914848578566
Minnesota,MN,MN_3,39.454687999031904,-90.07977101940708,57.678814746203074
Minnesota,MN,MN_4,39.55830889601713,-86.61924457844782,68.49753004157462
Minnesota,MN,MN_5,38.94490921078775,-84.87626582132297,73.95782529782406
Minnesota,MN,MN_6,39.83513054066507,-95.80207744647012,72.34022192723114
Minnesota,MN,MN_7,42.99664531705961,-88.07734271693671,61.69947056281973
Minnesota,MN,MN_8,40.53320151820545,-82.01266854758958,62.986273883886
Minnesota,MN,MN_9,40.33417286352132,-91.12274424030473,81.9476039960691
Minnesota,MN,MN_10,36.167487767909165,-99.73696949002135,65.39559190187397
Indiana,IN,IN_1,39.82691922905935,-91.53240974573974,45.72140218809242
Indiana,IN,IN_2,40.03145180447547,-94.7145662603588,54.98190773298303
Indiana,IN,IN_3,39.35487345654961,-86.27970240394438,77.07889223805716
Indiana,IN,IN_4,37.83104211160009,-96.60336317575276,63.558990942069435
Indiana,IN,IN_5,40.8215033563686,-89.19669547014566,77.66026940280939
Indiana,IN,IN_6,41.056831603301255,-93.57951610092117,79.08210532195375
Indiana,IN,IN_7,40.53623564561314,-89.08754595102286,59.84563570834262
Indiana,IN,IN_8,39.22245943364501,-94.23195848128323,78.67263673765959
Indiana,IN,IN_9,38.87840999182136,-88.307879154869,68.46288541008343
Indiana,IN,IN_10,40.216781649970535,-89.98154576901611,69.02536621774385
