state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,40.064139027361826,-92.98229493489431,68.10733149155246
Illinois,IL,IL_2,38.39126572665789,-83.00218834669481,70.29298816299016
Illinois,IL,IL_3,39.326998481111325,-93.96210271858901,63.06555179455334
Illinois,IL,IL_4,39.25755946773841,-81.99454517174138,73.1469510388387
Illinois,IL,IL_5,36.50120010186149,-87.18492063607488,69.05814943496179
Illinois,IL,IL_6,43.29317864128874,-84.14203489374931,70.48985017550248
Illinois,IL,IL_7,36.309095373271234,-83.3643336635238,79.75405170388463
Illinois,IL,IL_8,43.333479713536484,-93.83860664767934,68.56930613747036
Illinois,IL,IL_9,38.34922184908794,-88.80743602840485,67.23143542361521
Illinois,IL,IL_10,43.050311651160825,-87.06368955639459,82.98219159467298
Iowa,IA,IA_1,38.12277045362059,-90.81458674562158,83.20702559117422
Iowa,IA,IA_2,38.77255789812766,-81.84804259193365,74.1183049058168
Iowa,IA,IA_3,39.38915326862235,-96.37347300786692,64.7825843231206
Iowa,IA,IA_4,41.304463943814646,-82.09412039064186,83.388146600109
Iowa,IA,IA_5,39.843233318643726,-84.37690611361289,56.84978951913017
Iowa,IA,IA_6,41.634703237268525,-95.37893839802754,62.295937504008656
Iowa,IA,IA_7,38.149983964084505,-94.49559631894486,90.50068075181218
Iowa,IA,IA_8,40.6949144702678,-88.51163215501688,84.50969224835555
Iowa,IA,IA_9,39.97386779895549,-93.27525897228358,67.08866653994455
Iowa,IA,IA_10,37.50924510170049,-93.7385594918256,77.29616474005765
Nebraska,NE,NE_1,39.03923116558021,-87.13058552797354,66.46240956648337
Nebraska,NE,NE_2,40.04859145194567,-93.68700333981091,86.68750638906079
Nebraska,NE,NE_3,38.894214782822424,-88.05035004754232,66.57839149544951
Nebraska,NE,NE_4,42.651930091468486,-90.36948926239367,85.9848980269758
Nebraska,NE,NE_5,41.104959996271106,-87.46325007569797,75.99100823042808
Nebraska,NE,NE_6,38.99962716452987,-90.32501570210843,70.03239303590931
Nebraska,NE,NE_7,40.870808412534025,-91.37023836053213,70.49038893829328
Nebraska,NE,NE_8,42.3311130549158,-87.68458892209192,86.69866885130415
Nebraska,NE,NE_9,40.21995787746108,-91.3159081602781,71.45887107664288
Nebraska,NE,NE_10,43.37281680857845,-85.97708838089409,70.03349600473611
Minnesota,MN,MN_1,40.27306967778188,-90.04442180840303,67.59434751585798
Minnesota,MN,MN_2,39.84668113601088,-78.68552939454037,74.04780159846194
Minnesota,MN,MN_3,40.17265676675174,-90.85180654227263,76.21544855567679
Minnesota,MN,MN_4,38.42056267369042,-93.82451193037255,72.02176246076297
Minnesota,MN,MN_5,40.7714754249067,-83.78787672605314,81.95985070627076
Minnesota,MN,MN_6,39.78162675495092,-90.573542040043,77.31877870299331
Minnesota,MN,MN_7,40.25883886145141,-87.45532594313019,77.61654753398508
Minnesota,MN,MN_8,38.28398114633835,-88.54227056566143,72.99360862084234
Minnesota,MN,MN_9,40.691719499896,-97.93361259973206,94.53604185329881
Minnesota,MN,MN_10,40.195180433626355,-94.13137161702832,91.45664624787277
Indiana,IN,IN_1,41.96537216186766,-88.12249843399348,73.7695342838533
Indiana,IN,IN_2,39.34153261927381,-89.9480628977148,84.10526219766254
Indiana,IN,IN_3,41.615420055183634,-94.08601046130907,77.62164119385271
Indiana,IN,IN_4,38.14279630102768,-91.78592497208929,64.92821144017572
Indiana,IN,IN_5,40.83265060637714,-89.01456891981236,80.38130928729333
Indiana,IN,IN_6,39.51770512965318,-93.94073641689404,75.22575871149863
Indiana,IN,IN_7,38.644058135481956,-84.17901419735108,71.9130475152317
Indiana,IN,IN_8,39.98413163264046,-92.33174513054387,74.41561014651603
Indiana,IN,IN_9,38.64615949022442,-90.83021522079908,81.73267428130262
Indiana,IN,IN_10,40.580714001645475,-92.45298271861871,77.92327518385115
