state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,39.40629312756798,-89.29939447374754,87.2266587001724
Illinois,IL,IL_2,40.20130522750056,-89.05822378925164,93.60137042217842
Illinois,IL,IL_3,38.27127854520482,-94.64461973438155,77.12033640685641
Illinois,IL,IL_4,41.12391834599994,-95.69007201167959,88.10868275318897
Illinois,IL,IL_5,40.537963430216095,-91.27364499828624,88.91767264235573
Illinois,IL,IL_6,41.0072987889895,-91.09451321190926,83.09141027464626
Illinois,IL,IL_7,39.328162111439866,-85.21722364867261,91.57215609666251
Illinois,IL,IL_8,38.45112094009483,-87.18663283658447,89.51115102212144
Illinois,IL,IL_9,43.49005579308112,-95.07206773218373,122.00487768538515
Illinois,IL,IL_10,44.905944201382816,-88.15640572159155,91.22491415269614
Iowa,IA,IA_1,38.624838032579696,-91.30977860918874,90.69408706369025
Iowa,IA,IA_2,41.16851303969556,-90.76090155833882,93.77615787487682
Iowa,IA,IA_3,40.96083133236877,-86.31377313331816,94.49590821142861
Iowa,IA,IA_4,42.49057687177671,-91.582722794848,91.07457039067488
Iowa,IA,IA_5,38.67309104681782,-78.49745522847348,87.61465508139926
Iowa,IA,IA_6,40.752109832212156,-95.46187700709777,68.83122984048713
Iowa,IA,IA_7,39.35711617671071,-87.72380282862714,82.44756474878102
Iowa,IA,IA_8,40.35055353037031,-90.95963300979767,101.54032528228369
Iowa,IA,IA_9,38.45586883823417,-93.55949975204527,90.95313837925973
Iowa,IA,IA_10,38.754914373659304,-84.04193011405647,83.42844673072207
Nebraska,NE,NE_1,37.67479607068406,-93.22792908714175,105.1286548004748
Nebraska,NE,NE_2,43.369697543351165,-85.03784855480635,87.16895418450669
Nebraska,NE,NE_3,38.19486779428318,-79.71806477145137,85.7369150089693
Nebraska,NE,NE_4,43.31308762735439,-93.01710954424134,83.32613208862563
Nebraska,NE,NE_5,39.43391245622836,-85.17977093851609,88.16740270514106
Nebraska,NE,NE_6,40.132583693294805,-98.68081239546457,104.13431389180197
Nebraska,NE,NE_7,40.263009150477615,-91.54692133339056,82.31137085009969
Nebraska,NE,NE_8,38.48671800668846,-91.9576636848436,105.14594159614977
Nebraska,NE,NE_9,40.536013775046946,-91.92883889011685,93.0328745279059
Nebraska,NE,NE_10,37.25143157088721,-88.27284473875844,90.6013401285791
Minnesota,MN,MN_1,38.76556955376781,-97.07689921951045,92.96597252654358
Minnesota,MN,MN_2,42.54590555454439,-88.77697917241021,90.19433512034261
Minnesota,MN,MN_3,41.86711607272315,-92.63720662698546,93.85115223952599
Minnesota,MN,MN_4,40.08072316990196,-84.02878602548466,76.08207890446705
Minnesota,MN,MN_5,41.299459700443414,-93.81444313577349,81.89444077427414
Minnesota,MN,MN_6,41.22338803941296,-84.73867263280617,101.66318931373347
Minnesota,MN,MN_7,40.17235685931256,-81.1587781917622,85.46782462981781
Minnesota,MN,MN_8,40.69063396471434,-94.24654380508893,88.10545124813255
Minnesota,MN,MN_9,40.44561589699544,-93.65919178007839,80.19658559161968
Minnesota,MN,MN_10,41.05635330674058,-86.97209201163943,98.45832699631129
Indiana,IN,IN_1,41.51466502355825,-91.37822746963721,67.45603356365528
Indiana,IN,IN_2,44.18756764710039,-88.980005186349,89.30289398836824
Indiana,IN,IN_3,40.16670297510266,-83.01703987529481,86.99930823687225
Indiana,IN,IN_4,37.28675325632169,-90.28499567595695,88.04926779851263
Indiana,IN,IN_5,40.514365398874915,-86.19273105920446,65.2113346016732
Indiana,IN,IN_6,41.373986180495876,-87.25081597916633,84.90101342178549
Indiana,IN,IN_7,36.20524395307569,-86.50477868992219,79.14266606236306
Indiana,IN,IN_8,40.20596643793449,-94.94781512370449,87.66695874741293
Indiana,IN,IN_9,41.416965131962634,-96.75573030077284,66.05959222081056
Indiana,IN,IN_10,41.66114665922915,-100.80263530738674,92.51057164282273
