state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,39.59982132224193,-99.92609118738058,14.18971383774513
Illinois,IL,IL_2,44.421121688144105,-88.78174116833515,14.919018692870903
Illinois,IL,IL_3,39.61796415514852,-88.36886149338746,18.659491992595385
Illinois,IL,IL_4,40.08087062725087,-90.89891122705637,15.409744497808079
Illinois,IL,IL_5,43.98716695511971,-92.06632409361194,13.870914479852251
Illinois,IL,IL_6,38.62889544887358,-92.58220329473718,13.514087277877497
Illinois,IL,IL_7,39.54125452044767,-86.19578098099878,16.390938245460276
Illinois,IL,IL_8,39.9497090055276,-98.07906854043303,13.609716185003846
Illinois,IL,IL_9,42.373937976498425,-95.37350661131217,20.103886024037344
Illinois,IL,IL_10,39.43977010463831,-93.8582039936889,14.64640252001896
Iowa,IA,IA_1,37.831494069652976,-94.78045012360352,15.270647588988243
Iowa,IA,IA_2,38.22310943312398,-86.70468954699608,12.770559052159527
Iowa,IA,IA_3,42.60120881423373,-97.38403075377978,16.74276225046572
Iowa,IA,IA_4,38.46902309669526,-83.09875573027153,12.274103008043673
Iowa,IA,IA_5,39.891703858059074,-88.06919439051211,18.088586848999128
Iowa,IA,IA_6,42.24603563231342,-90.38375767590539,16.19693215723454
Iowa,IA,IA_7,40.42057557867836,-91.18600526963421,14.969899985994543
Iowa,IA,IA_8,38.35278150650306,-91.94064267372369,13.783511037343446
Iowa,IA,IA_9,37.58021888184095,-88.79425898462044,13.937584447974762
Iowa,IA,IA_10,39.12218595192174,-90.17491739136311,15.720716392419835
Nebraska,NE,NE_1,40.76579616003463,-91.69301766526021,13.276451010296883
Nebraska,NE,NE_2,36.41312135793069,-84.90416591650606,12.52117853597645
Nebraska,NE,NE_3,38.80104767916702,-86.85213249011817,11.941844885171884
Nebraska,NE,NE_4,40.22782966798045,-83.57454696232767,15.64334606974131
Nebraska,NE,NE_5,36.35900830199815,-83.88633349314236,15.226308406049828
Nebraska,NE,NE_6,40.77159149262479,-81.95313943951982,15.044079370539144
Nebraska,NE,NE_7,38.02361465778548,-82.11695708586934,16.39019274614731
Nebraska,NE,NE_8,42.052098434634914,-92.22286566165265,16.740397744452146
Nebraska,NE,NE_9,40.29840157368812,-90.23364607218586,14.65725679515868
Nebraska,NE,NE_10,35.08310423842327,-82.30012125284964,12.702639009493765
Minnesota,MN,MN_1,44.28801647308039,-90.53667033558162,16.34280762500183
Minnesota,MN,MN_2,38.63663205230927,-94.06771847064748,18.869766973413068
Minnesota,MN,MN_3,38.57680277179525,-100.0423240157639,10.552383732338065
Minnesota,MN,MN_4,39.91501580419756,-90.59918854238595,15.482287991985388
Minnesota,MN,MN_5,38.78422341768266,-95.03467052761398,14.641981359525362
Minnesota,MN,MN_6,42.13227405545451,-97.01170634566145,17.779314325325736
Minnesota,MN,MN_7,41.555480811225195,-89.02685167838078,13.998505721477429
Minnesota,MN,MN_8,42.09777813270536,-83.96686228049485,14.187626481248554
Minnesota,MN,MN_9,43.350695989908694,-85.08579024912652,13.377013434796249
Minnesota,MN,MN_10,43.80538206249473,-89.16948063057667,14.712534651973929
Indiana,IN,IN_1,41.52438942032624,-86.82632843719873,14.70943826166371
Indiana,IN,IN_2,38.000299063023085,-81.90396700556794,13.78859550918733
Indiana,IN,IN_3,39.44405933716396,-82.10189781260526,16.93166469091772
Indiana,IN,IN_4,39.90459872631242,-90.66895477566219,16.55608319366304
Indiana,IN,IN_5,43.437815974602074,-88.87731771898153,16.922671674862098
Indiana,IN,IN_6,39.948115626554,-93.40773769105357,14.288959803575503
Indiana,IN,IN_7,40.62563972988925,-88.15960088517477,13.351046435737267
Indiana,IN,IN_8,37.99427430135148,-84.99315862114312,14.030260535011802
Indiana,IN,IN_9,36.742074753503566,-93.70603684290433,12.658986820570822
Indiana,IN,IN_10,35.98233470383688,-94.60743853158732,14.00800973813192
