state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,35.51022136680495,-89.08586951538375,5.005192149708263
Illinois,IL,IL_2,41.66471044304759,-89.14840193657093,1.2911510535472914
Illinois,IL,IL_3,40.270611985929285,-89.58930274211596,1.8209579136321283
Illinois,IL,IL_4,38.62439864878904,-89.24620920267616,6.151057180656856
Illinois,IL,IL_5,37.15592995225894,-90.98974562932,-1.6625225838109934
Illinois,IL,IL_6,40.36365673765649,-90.7749049604941,5.044026545731639
Illinois,IL,IL_7,38.86595384156836,-92.1768655074404,4.591974966765002
Illinois,IL,IL_8,41.17039259152641,-86.56974723452012,0.349001178799452
Illinois,IL,IL_9,42.26136747957558,-84.79146362092287,3.0321809060922242
Illinois,IL,IL_10,40.39414115640355,-82.09723296832938,5.2988741590436845
Iowa,IA,IA_1,42.407437222743965,-94.79226555690204,0.9926568916855172
Iowa,IA,IA_2,39.56407355250214,-90.92280636747347,4.2624353823198655
Iowa,IA,IA_3,40.17866369813465,-88.4782096646107,4.757835621551282
Iowa,IA,IA_4,41.60557910847045,-91.57998717813643,2.7201107021364366
Iowa,IA,IA_5,42.70284831208732,-97.07699249453731,3.7795102640927922
Iowa,IA,IA_6,40.44361192374119,-87.96238153257113,2.9870860325308257
Iowa,IA,IA_7,38.04911627758353,-86.48945275290241,2.1195133119046936
Iowa,IA,IA_8,41.58863944187983,-97.55663374213123,3.683648116052242
Iowa,IA,IA_9,37.96860139370114,-88.02064687364089,2.931667063647826
Iowa,IA,IA_10,38.59435098012108,-96.50450304740026,0.8226012385138111
Nebraska,NE,NE_1,38.89843240588557,-78.75799197750803,6.040328599407276
Nebraska,NE,NE_2,38.25098874415593,-90.57401863654333,0.3049811677347978
Nebraska,NE,NE_3,40.26390198395305,-93.1164256173812,1.1187848668791007
Nebraska,NE,NE_4,38.06486001298519,-87.56946901107618,3.5310618861478242
Nebraska,NE,NE_5,34.88628457911744,-84.92321209947801,2.4774305619827017
Nebraska,NE,NE_6,43.027400642497895,-88.78527838841052,2.9219103690043418
Nebraska,NE,NE_7,38.20116238215144,-93.08728151234132,5.161669399214454
Nebraska,NE,NE_8,37.2133713945365,-83.89022902160586,-1.11891377892388
Nebraska,NE,NE_9,39.27120308213016,-91.04112505521418,4.206295410090444
Nebraska,NE,NE_10,38.943382323162155,-93.23282837158614,2.2394159752399503
Minnesota,MN,MN_1,38.558701105229474,-86.53950345619278,0.41101314318170745
Minnesota,MN,MN_2,40.01750630401007,-91.01752261694335,2.597400409176281
Minnesota,MN,MN_3,38.98568703671589,-94.24931763788268,3.3688390774616
Minnesota,MN,MN_4,38.93885425098305,-86.47652987820678,5.429470170757787
Minnesota,MN,MN_5,40.15963256107025,-91.1832139985625,3.4412483648309786
Minnesota,MN,MN_6,39.728667708709004,-98.45097666892728,5.8622627290673925
Minnesota,MN,MN_7,40.032230689585994,-88.2549648827993,3.312185520304932
Minnesota,MN,MN_8,40.53885671986979,-104.59716493923455,2.1995027764239654
Minnesota,MN,MN_9,39.84573064737508,-87.55285486578892,1.5051367365973876
Minnesota,MN,MN_10,43.27796123514611,-85.22694346515213,5.353315460912688
Indiana,IN,IN_1,40.059943417293844,-90.79097789147414,4.61767516257397
Indiana,IN,IN_2,37.622528021487945,-93.91245122866452,2.1428542429936064
Indiana,IN,IN_3,38.33823958843393,-80.090571255168,4.36935604365428
Indiana,IN,IN_4,38.49343699611706,-95.35444848502293,4.636770847262238
Indiana,IN,IN_5,39.76791235204102,-87.58969504327405,3.9514999176715015
Indiana,IN,IN_6,41.42940723290098,-78.91541299364135,2.1741687199194346
Indiana,IN,IN_7,40.6360807591307,-92.37411602615673,4.62025937607432
Indiana,IN,IN_8,39.2838504074472,-93.27404321856635,2.9001008718904253
Indiana,IN,IN_9,40.316227728062444,-76.89762114699072,4.3934432562268135
Indiana,IN,IN_10,39.78421156327257,-94.59865202963825,4.036167189452614
