state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,38.98369278226798,-97.44609948739425,-12.208230262430357
Illinois,IL,IL_2,40.37515303798871,-96.35293528875039,-8.946408240982153
Illinois,IL,IL_3,40.04375147450794,-82.75966405091641,-13.491726414341095
Illinois,IL,IL_4,40.46865603733805,-90.5583603249421,-13.731340515975537
Illinois,IL,IL_5,37.55669390439227,-87.64058783973975,-11.630377972181117
Illinois,IL,IL_6,38.81811479461184,-79.2155881537337,-13.042139756933818
Illinois,IL,IL_7,41.65390741240735,-94.77481018496887,-8.522249097657236
Illinois,IL,IL_8,39.34142398061816,-84.26065386685845,-14.119687336518954
Illinois,IL,IL_9,36.1353967097498,-91.64025389589541,-14.073713018781817
Illinois,IL,IL_10,42.40563033996175,-90.8794180519052,-14.707644566572029
Iowa,IA,IA_1,38.548188492132965,-91.10942631032849,-11.119073822772743
Iowa,IA,IA_2,36.46143384498477,-101.64308382611769,-7.038568171890642
Iowa,IA,IA_3,38.56070079007633,-82.03900593249402,-11.471448942773188
Iowa,IA,IA_4,38.241137961461966,-92.6094056300464,-11.905961610002246
Iowa,IA,IA_5,40.878936632993224,-88.02536451227097,-11.598870267438784
Iowa,IA,IA_6,39.39644003414405,-91.20268091668667,-8.142471939292985
Iowa,IA,IA_7,39.4861466688694,-85.4724423515424,-11.633161770836727
Iowa,IA,IA_8,38.40370115117018,-93.94300895567409,-13.669135935748642
Iowa,IA,IA_9,41.81400237902784,-84.90934441790598,-10.272135088635586
Iowa,IA,IA_10,42.379739159836,-92.54925672182038,-10.74147252758677
Nebraska,NE,NE_1,40.10555383210936,-83.29156157554517,-12.196164485821685
Nebraska,NE,NE_2,39.258815971411515,-88.71728512225776,-13.633403366799971
Nebraska,NE,NE_3,38.14322360553696,-90.61072704411474,-12.97891448488419
Nebraska,NE,NE_4,39.62252895183905,-95.2005347276589,-16.57939701140772
Nebraska,NE,NE_5,41.1472537502645,-95.69139560944144,-10.375649044511594
Nebraska,NE,NE_6,38.927571855738684,-97.47787972364873,-8.968772292070739
Nebraska,NE,NE_7,39.276964255952805,-93.5858641281355,-10.300587783160248
Nebraska,NE,NE_8,40.28356014076527,-88.99216522153755,-13.754714204028208
Nebraska,NE,NE_9,41.46566899206269,-88.71919348242201,-10.542165547668919
Nebraska,NE,NE_10,38.99370534097855,-86.22131581495849,-15.09067039763513
Minnesota,MN,MN_1,40.53814834705885,-77.80132851152449,-11.204208834612578
Minnesota,MN,MN_2,40.54517130729654,-96.12997693069786,-17.693869572322978
Minnesota,MN,MN_3,40.17051527823185,-89.26198807170654,-15.118266334234168
Minnesota,MN,MN_4,41.364792819449335,-89.37941429318998,-12.349505122895419
Minnesota,MN,MN_5,39.39014106814015,-94.52503993464138,-11.792034059872455
Minnesota,MN,MN_6,38.57037225507698,-92.30112526429582,-11.507097916236628
Minnesota,MN,MN_7,38.667423852070954,-83.89315032539155,-15.3592026296382
Minnesota,MN,MN_8,42.24095240697508,-91.20367236816323,-10.105443851056476
Minnesota,MN,MN_9,38.169476184368484,-93.48538084991655,-15.337186360060237
Minnesota,MN,MN_10,45.34895068075972,-96.79546580492894,-13.825114436870086
Indiana,IN,IN_1,38.98480643565335,-86.48694262051085,-13.374398880592143
Indiana,IN,IN_2,41.318512501647206,-95.74000991580102,-10.823688186304516
Indiana,IN,IN_3,37.697394027342,-86.64701373573163,-6.717365185342844
Indiana,IN,IN_4,41.58233334224203,-92.0440037787248,-13.922505136439794
Indiana,IN,IN_5,34.87738683956999,-88.8202446452435,-13.595497258619883
Indiana,IN,IN_6,40.33887683154516,-94.43351760368328,-6.6218751936406
Indiana,IN,IN_7,40.033408422470714,-89.18400529627728,-11.270417930491854
Indiana,IN,IN_8,38.77358276589957,-94.26545089374495,-15.171451837840149
Indiana,IN,IN_9,37.80024909578908,-90.76950039376179,-9.575770177535867
Indiana,IN,IN_10,41.823331151089064,-96.1738720212548,-9.680888341651467
