state,state_code,grid_id,latitude,longitude,value
Illinois,IL,IL_1,40.97430464947785,-102.79703516056452,-5.593109776466098
Illinois,IL,IL_2,37.78779186116927,-85.33919932926673,-5.140248429261771
Illinois,IL,IL_3,40.607632741617635,-83.64292926768907,-3.4579889710059124
Illinois,IL,IL_4,39.05313135359893,-91.90844490979576,-3.927838922062323
Illinois,IL,IL_5,41.59748449149964,-99.68460338196084,-9.285673309025373
Illinois,IL,IL_6,42.23693991438479,-90.56760860957077,-3.682783207719896
Illinois,IL,IL_7,37.94964833287913,-93.1282916288018,-4.927046154090029
Illinois,IL,IL_8,41.44491318132153,-88.23723233381305,-6.723731186020717
Illinois,IL,IL_9,42.65179735449492,-91.84462961277762,-4.726152227179087
Illinois,IL,IL_10,45.04815168664029,-92.54864870751925,-5.90403073952394
Iowa,IA,IA_1,41.542194891589496,-96.76377238197448,-3.770619927432496
Iowa,IA,IA_2,40.12816065537264,-88.02228018176396,-3.86513475936278
Iowa,IA,IA_3,38.71610283864087,-89.02619572333896,-5.196410721252358
Iowa,IA,IA_4,39.35666006523121,-87.6466191219012,-3.0596324395271735
Iowa,IA,IA_5,38.596985839934376,-87.87428930178505,-7.445019575301414
Iowa,IA,IA_6,38.930303442692555,-89.10182794161459,-8.350272178187224
Iowa,IA,IA_7,39.78343816308354,-84.9225797427338,-4.462098996955789
Iowa,IA,IA_8,40.1156136909537,-87.6265101836379,-5.084491470681829
Iowa,IA,IA_9,37.5150624487807,-94.629602128194,-7.677658638907292
Iowa,IA,IA_10,40.82633690815958,-85.98786668273391,-3.9747553007213545
Nebraska,NE,NE_1,40.87219909926636,-84.18612156241102,-6.505153772028425
Nebraska,NE,NE_2,39.57924000088866,-83.86256009929436,-4.025007457828901
Nebraska,NE,NE_3,35.521495605449616,-81.67875037184713,-8.927021182039429
Nebraska,NE,NE_4,39.12111552279192,-89.42769042885638,-3.720177323559604
Nebraska,NE,NE_5,38.915175404928156,-95.03623942645797,-8.352015681889895
Nebraska,NE,NE_6,42.3875433602282,-90.48449709234963,-3.1532139193869764
Nebraska,NE,NE_7,40.91403286005225,-90.68545435132975,-6.289869023836386
Nebraska,NE,NE_8,39.795168716392524,-94.25593938796825,-6.7928095480135475
Nebraska,NE,NE_9,39.4226521059225,-87.15274157523459,-7.003426431593951
Nebraska,NE,NE_10,35.726424105028684,-82.17354553656928,-2.845624927350396
Minnesota,MN,MN_1,38.5090177634086,-93.85079411315756,-2.435089697364964
Minnesota,MN,MN_2,38.65305078256602,-92.2808356274307,-3.532909750924399
Minnesota,MN,MN_3,37.20547379164185,-90.33153223990377,-5.961623836184079
Minnesota,MN,MN_4,37.81351847377384,-93.68041649001388,-2.704270907335635
Minnesota,MN,MN_5,40.32251431027667,-86.59981840688697,-3.6311226889553927
Minnesota,MN,MN_6,41.11127597824533,-98.83903938034166,-6.011194908503045
Minnesota,MN,MN_7,37.39165025891209,-89.32628370793144,-5.323882197963267
Minnesota,MN,MN_8,39.57958924537563,-84.73411357061752,-7.910860704920938
Minnesota,MN,MN_9,38.24596863157123,-97.71817403369374,-6.823409866913293
Minnesota,MN,MN_10,40.64568205083748,-90.85442152533952,-3.4579322032479514
Indiana,IN,IN_1,41.02801813704894,-93.14084578361107,-1.9914453500251947
Indiana,IN,IN_2,41.71352676668488,-91.28029129686492,-2.238711230740934
Indiana,IN,IN_3,42.62189912263159,-91.02841555802415,-6.255077560510232
Indiana,IN,IN_4,36.119682690317156,-84.15694984777892,-4.037253042251898
Indiana,IN,IN_5,38.05978834821914,-97.17610216246553,-4.89772213134227
Indiana,IN,IN_6,40.86926475672595,-89.07781368148217,-5.98873355974391
Indiana,IN,IN_7,41.16076554350683,-89.64283825807999,-4.133219890434426
Indiana,IN,IN_8,40.81544261276344,-88.7182030309133,-7.032132046687041
Indiana,IN,IN_9,41.52777884247172,-87.13762308489865,-4.373102921107049
Indiana,IN,IN_10,35.37059787138283,-91.42499354036048,-4.093788303690215
